price,area,latitude,longitude,Bedrooms,Bathrooms,Price_sqft
3000000,858,28.658647,77.4757,2,2,3496.503497
11700000,1700,28.44501114,76.95844269,3,3,6882.352941
4600000,1245,28.606945,77.45557857,3,2,3694.779116
5800000,1140,28.5575028,77.38646497,2,2,5087.719298
4700000,1200,28.692787,77.453062,2,2,3916.666667
3630000,1100,28.605958,77.444512,2,2,3300
7150000,1295,28.576256,77.383182,2,3,5521.235521
5820000,1454,28.7085415,77.3280799,3,3,4002.751032
4300000,1025,28.4849855,77.513434,2,2,4195.121951
6200000,1485,28.70217,77.430308,3,2,4175.084175
7500000,900,28.63478279,77.04907227,2,2,8333.333333
7000000,1880,28.60483,77.434908,4,3,3723.404255
6200000,1670,28.579593,77.445197,3,3,3712.57485
3600000,1222,28.382088,77.368631,2,2,2945.99018
5200000,1190,28.534458,77.409046,3,2,4369.747899
4000000,1050,28.470013,77.523315,2,2,3809.52381
6000000,900,28.61809921,77.0723877,3,3,6666.666667
3600000,928,28.31458374,77.55910138,2,2,3879.310345
5200000,1100,28.61633873,77.06330109,3,2,4727.272727
4000000,1000,28.7282077,77.2094895,2,2,4000
7500000,1361,28.45149078,76.98910785,2,2,5510.653931
4500000,1350,28.70336119,77.42396147,3,3,3333.333333
3500000,850,28.5510984,77.3516,2,2,4117.647059
2800000,650,28.5059108,77.2370357,2,2,4307.692308
5000000,1000,28.6508286,77.3713991,2,2,5000
4500000,1360,28.69931399,77.40510562,3,2,3308.823529
44000000,3850,28.401126,77.064923,3,4,11428.57143
5500000,1200,28.52810434,77.38901,2,2,4583.333333
3200000,858,28.519997,77.376873,2,2,3729.60373
3000000,860,28.495242,77.539336,2,2,3488.372093
5500000,988,28.53208958,77.3784309,2,2,5566.801619
3700000,1060,28.666056,77.479854,2,2,3490.566038
9000000,1296,28.44577217,77.02575684,9,6,6944.444444
13900000,1409,28.60501671,77.01670074,2,2,9865.15259
3400000,1108,28.707505,77.42157217,3,2,3068.592058
4500000,1000,28.64417458,77.33651733,2,2,4500
4500000,1300,28.79974758,77.26220706,3,3,3461.538462
6000000,1254,28.634588,77.35554172,2,2,4784.688995
11000000,1900,28.395989,76.973879,3,3,5789.473684
11800000,2423,28.392329,76.957142,4,4,4869.995873
6300000,1670,28.579593,77.445197,4,3,3772.45509
3200000,800,28.6900486,77.3405361,2,2,4000
6000000,900,28.6621682,77.144011,2,2,6666.666667
3400000,950,28.6698529,77.4656257,3,2,3578.947368
4800000,1125,28.619581,77.422748,2,2,4266.666667
3200000,900,28.685969,77.3508975,2,2,3555.555556
8700000,2000,28.42074896,77.29085019,3,3,4350
3400000,700,28.6056825,77.2942836,2,2,4857.142857
3400000,935,28.61381527,77.4262691,2,2,3636.363636
36000000,4520,28.43643188,77.11212921,4,5,7964.60177
4400000,1185,28.579593,77.445197,2,2,3713.080169
4200000,1070,28.62132072,77.02810669,3,2,3925.233645
3100000,850,28.5922719,77.0836826,2,2,3647.058824
12000000,1600,28.61791664,77.298994,3,2,7500
3900000,1100,28.70448263,77.43913302,2,2,3545.454545
4000000,900,28.6485885,77.3533389,3,2,4444.444444
4100000,990,28.605958,77.444512,2,2,4141.414141
4500000,1095,28.605958,77.444512,2,2,4109.589041
3500000,1075,28.3679201,77.3459486,3,2,3255.813953
7500000,1000,28.6127935,77.107449,3,2,7500
6000000,1744,28.507687,77.532312,3,3,3440.366972
9500000,1825,28.60082949,77.36909444,4,3,5205.479452
3950000,1120,28.641866,77.413237,2,3,3526.785714
7800000,1740,28.4611974,77.5111725,3,3,4482.758621
2900000,840,28.6464362,77.4743766,2,2,3452.380952
17800000,2300,28.57868004,77.25524902,4,2,7739.130435
8500000,2337,28.4661095,77.3000508,4,3,3637.141635
3200000,940,28.69359,77.344376,2,2,3404.255319
4450000,1175,28.61356258,77.44361608,3,2,3787.234043
8700000,1100,28.4287815,77.0661409,2,2,7909.090909
5500000,960,28.584883,77.3380715,2,2,5729.166667
11400000,1995,28.412413,76.928955,3,4,5714.285714
9000000,1800,28.6644882,77.3474938,3,3,5000
4000000,975,28.561653,77.484242,2,2,4102.564103
6000000,1000,28.65242958,77.1643219,2,2,6000
8800000,1765,28.47962612,77.53229566,3,3,4985.835694
4000000,850,28.6871082,77.352582,2,2,4705.882353
4500000,747,28.49136,77.2907369,2,2,6024.096386
4000000,1066,28.414281,77.345609,3,2,3752.345216
3520000,770,28.646286,77.406051,2,2,4571.428571
4800000,1494,28.432194,77.508042,3,2,3212.851406
5000000,1000,28.63581085,77.373909,2,2,5000
5530000,1045,28.50920801,77.40662554,2,2,5291.866029
2400000,850,28.64620399,77.44004059,2,2,2823.529412
4250000,1100,28.64364243,77.34532166,2,2,3863.636364
15000000,1780,28.62009048,77.34281158,3,3,8426.966292
15000000,2400,28.46906,77.02811,4,5,6250
8000000,1760,28.449048,76.984185,3,3,4545.454545
3000000,965,28.7005505,77.3286995,2,2,3108.80829
5500000,1205,28.644144,77.380834,2,2,4564.315353
10000000,1800,28.39158197,77.26776873,3,3,5555.555556
5100000,1045,28.50920801,77.40662554,2,2,4880.382775
4900000,875,28.56541475,77.383196,2,2,5600
14000000,1350,28.57287598,77.2229538,3,2,10370.37037
7200000,1635,28.6428477,77.3826371,3,2,4403.669725
4700000,970,28.646286,77.406051,2,2,4845.360825
7500000,1250,28.6824955,77.2671263,3,2,6000
6800000,1155,28.5510984,77.3516,2,2,5887.445887
9900000,2036,28.417824,76.945281,3,3,4862.475442
9000000,1500,28.6518095,77.3039085,3,3,6000
4800000,1000,28.63599675,77.37406697,2,2,4800
5000000,1370,28.605958,77.444512,2,2,3649.635036
6000000,1525,28.341621,77.353443,3,2,3934.42623
12000000,1000,28.59890938,77.35041809,6,4,12000
4100000,855,28.5348305,77.2097741,2,2,4795.321637
8000000,1652,28.5001229,77.4077621,3,4,4842.615012
7500000,1678,28.420952,76.910875,3,3,4469.606675
3400000,900,28.666056,77.479854,2,2,3777.777778
11200000,1873,28.652993,77.352509,3,3,5979.711692
10000000,1970,28.64485583,77.3831262,3,3,5076.142132
7250000,1295,28.35911846,76.975628,2,2,5598.455598
8000000,900,28.45847235,77.05255654,2,2,8888.888889
12000000,1650,28.425637,77.112182,3,2,7272.727273
6500000,1235,28.64859324,77.37943921,2,2,5263.157895
3500000,1000,28.6336095,77.4713825,2,2,3500
15000000,540,28.610933,77.2739145,4,4,27777.77778
5000000,1600,28.629808,77.440609,3,2,3125
4200000,1045,28.666747,77.479096,3,3,4019.138756
3300000,950,28.685969,77.3508975,2,2,3473.684211
4200000,800,28.677177,77.381438,2,2,5250
17500000,1800,28.4570251,77.0646805,3,3,9722.222222
3500000,850,28.6436225,77.352839,2,2,4117.647059
9000000,1550,28.49880195,77.419848,3,2,5806.451613
3600000,1027,28.7398806,77.266816,3,2,3505.355404
3000000,760,28.57949215,77.438215,2,2,3947.368421
6500000,900,28.6495406,77.1591255,3,2,7222.222222
9000000,1446,28.48438996,77.00030461,2,2,6224.06639
7000000,560,28.7050987,77.1227736,2,2,12500
9900000,1885,28.47094041,76.99661016,3,3,5251.98939
8000000,1270,28.55704,77.387565,3,2,6299.212598
4600000,1100,28.604884,77.425914,2,2,4181.818182
4500000,1000,28.6467392,77.3709475,2,2,4500
11000000,1800,28.66252563,77.38129959,4,3,6111.111111
6500000,1400,28.64015388,77.34953308,3,2,4642.857143
4300000,1200,28.6297895,77.4338883,2,2,3583.333333
3500000,550,28.5922718,77.0836792,2,2,6363.636364
4500000,700,28.4717848,77.313577,2,2,6428.571429
17000000,1900,28.462823,77.077756,3,3,8947.368421
7500000,1200,28.4446244,77.009305,2,2,6250
9300000,1850,28.43325058,77.29335083,3,3,5027.027027
6000000,1100,28.6467392,77.3709475,3,2,5454.545455
4200000,1260,28.421008,77.3559275,2,2,3333.333333
5000000,1085,28.6493479,77.3696259,2,2,4608.294931
6500000,900,28.6589432,77.32223,2,2,7222.222222
7700000,1720,28.44926,76.98476024,3,3,4476.744186
4740000,1120,28.411405,77.339793,2,2,4232.142857
4200000,1000,28.641779,77.3502969,2,2,4200
6500000,998,28.6916618,77.2026795,2,2,6513.026052
6000000,1742,28.5028971,77.526218,3,5,3444.316877
5300000,1205,28.617775,77.422147,2,2,4398.340249
33000000,4808,28.413726,77.069288,4,5,6863.560732
2900000,920,28.496992,77.537536,2,2,3152.173913
4500000,1400,28.7040534,77.4373305,3,3,3214.285714
5800000,1000,28.5642694,77.292389,3,2,5800
8900000,1100,28.5906065,77.050045,2,2,8090.909091
5600000,1380,28.53235054,77.4076004,3,2,4057.971014
7000000,1550,28.5859361,77.3962895,3,3,4516.129032
13500000,1900,28.6495115,77.3474545,3,3,7105.263158
3500000,1000,28.664055,77.488692,2,2,3500
4200000,1150,28.49937354,77.51894613,2,2,3652.173913
6240000,1260,28.38401706,76.97970505,2,2,4952.380952
5250000,1065,28.634228,77.354869,2,2,4929.577465
4200000,1225,28.666747,77.479096,3,2,3428.571429
10500000,1720,28.394307,76.9700484,3,3,6104.651163
3800000,830,28.49629327,77.40851995,2,2,4578.313253
6000000,1700,28.6292392,77.44028831,3,2,3529.411765
9000000,2285,28.62978935,77.4338913,3,3,3938.730853
6500000,1690,28.3981,76.932944,3,2,3846.153846
5500000,1670,28.605958,77.444512,3,3,3293.413174
6000000,1155,28.646286,77.406051,2,2,5194.805195
9500000,1932,28.44926,76.98476024,4,4,4917.184265
3000000,925,28.604884,77.425914,2,2,3243.243243
3500000,1040,28.60483,77.434908,2,2,3365.384615
9000000,900,28.49349,77.014008,4,2,10000
8600000,1500,28.40915871,77.32230377,3,2,5733.333333
7000000,1700,28.5859957,77.4338341,3,3,4117.647059
5000000,900,28.44501114,76.95844269,2,2,5555.555556
3600000,1200,28.6109351,77.4294948,3,2,3000
7700000,1521,28.400922,77.51969,3,3,5062.458909
9000000,1295,28.583416,77.36460434,3,2,6949.80695
9900000,1800,28.64934731,77.36962891,3,3,5500
3500000,995,28.5661101,77.4406099,2,2,3517.58794
3130000,1115,28.309616,77.55859,2,2,2807.174888
3900000,1100,28.79974758,77.26220706,3,3,3545.454545
4000000,990,28.677177,77.381438,2,2,4040.40404
11500000,1830,28.56853,77.3904,3,3,6284.153005
7500000,1500,28.46834564,77.4379425,4,4,5000
3000000,1025,28.687809,77.478751,2,2,2926.829268
2750000,850,28.6900486,77.3405361,2,2,3235.294118
7000000,1525,28.4737775,77.510485,4,3,4590.163934
7500000,1890,28.4728302,77.3136587,3,3,3968.253968
5000000,1300,28.6809994,77.356998,3,2,3846.153846
5000000,1000,28.6895689,77.3386129,3,2,5000
4500000,1020,28.57786751,77.48322296,2,2,4411.764706
9500000,1300,28.394708,77.01856,2,2,7307.692308
6600000,900,28.47813988,77.00178528,4,3,7333.333333
7000000,900,28.4812055,77.0089031,2,2,7777.777778
3400000,1270,28.6297895,77.4338883,2,2,2677.165354
4000000,1040,28.46267033,77.55830252,2,2,3846.153846
7000000,1390,28.561653,77.484242,3,2,5035.971223
7070000,1100,28.6470245,77.3402594,3,2,6427.272727
27500000,2000,28.64334869,77.12055969,3,3,13750
2900000,600,28.6644882,77.3474938,2,2,4833.333333
5500000,950,28.6420559,77.323499,2,2,5789.473684
3500000,604,28.425235,76.927955,2,2,5794.701987
5500000,1165,28.605958,77.444512,2,2,4721.030043
6500000,1742,28.507687,77.532312,3,4,3731.343284
7800000,1670,28.4237892,77.3705248,3,3,4670.658683
3100000,1054,28.6496737,77.491428,2,2,2941.176471
2600000,680,28.6330645,77.0331715,2,2,3823.529412
9900000,1883,28.641206,77.349999,4,3,5257.567711
4500000,1097,28.621767,77.055846,3,2,4102.096627
6500000,720,28.42443657,77.0982132,2,2,9027.777778
6500000,1250,28.566336,77.343945,3,3,5200
7200000,1725,28.64045562,77.380211,3,3,4173.913043
3500000,850,28.605958,77.444512,2,2,4117.647059
6000000,1300,28.417824,76.945281,2,2,4615.384615
3000000,990,28.638572,77.4308515,2,2,3030.30303
8400000,1700,28.4625634,77.5627065,2,2,4941.176471
5000000,1425,28.630769,77.434875,2,2,3508.77193
3200000,700,28.50154877,77.03524017,2,2,4571.428571
4800000,1550,28.70297379,77.421054,3,3,3096.774194
8040000,1760,28.449048,76.984185,3,3,4568.181818
10000000,1700,28.5307212,77.3691,3,4,5882.352941
6500000,1300,28.6493479,77.3696259,3,2,5000
3600000,1000,28.7040534,77.4373305,2,2,3600
2700000,990,28.72199885,77.447746,2,2,2727.272727
3100000,1000,28.432194,77.508042,2,2,3100
8200000,1625,28.5783723,77.3873,3,3,5046.153846
8100000,2100,28.61440754,77.37316256,4,4,3857.142857
3500000,995,28.32519614,77.535202,2,2,3517.58794
6000000,900,28.6482502,77.2269829,3,2,6666.666667
8400000,2250,28.40423012,77.35595703,4,3,3733.333333
3430000,770,28.646286,77.406051,2,2,4454.545455
2700000,955,28.7037771,77.43274642,2,2,2827.225131
5600000,1230,28.39802742,77.27522278,3,2,4552.845528
4000000,750,28.51620483,77.20290375,2,2,5333.333333
2700000,1000,28.6817665,77.3636535,2,2,2700
3500000,1050,28.68964577,77.49333191,2,2,3333.333333
7500000,1100,28.424897,77.084986,2,2,6818.181818
8500000,1700,28.5073636,77.4091,3,4,5000
2800000,603,28.52281108,77.07904,2,2,4643.44942
3200000,1100,28.630583,77.450917,2,2,2909.090909
5200000,1035,28.5750243,77.3803,2,2,5024.154589
3550000,1252,28.699069,77.43082211,2,3,2835.463259
4000000,1200,28.63625908,77.43372345,3,2,3333.333333
18000000,2200,28.591866,77.047582,4,4,8181.818182
22500000,2600,28.44465828,77.06703949,4,4,8653.846154
3500000,955,28.46267033,77.55830252,2,2,3664.921466
6500000,1246,28.58632879,77.40106202,2,2,5216.693419
7800000,900,28.63478088,77.04908752,2,2,8666.666667
3600000,906,28.40150892,77.36453102,3,2,3973.509934
5500000,1640,28.7040534,77.4373305,3,3,3353.658537
6000000,1110,28.513352,77.406026,2,2,5405.405405
5000000,1495,28.60017586,77.44554138,3,3,3344.481605
6900000,900,28.6288025,77.0958556,2,2,7666.666667
8000000,702,28.48397636,77.29434204,6,3,11396.0114
2450000,840,28.638572,77.4308515,2,2,2916.666667
6500000,1400,28.6817665,77.3636535,3,2,4642.857143
4100000,1125,28.70297379,77.421054,3,2,3644.444444
5000000,1037,28.64101328,77.3584096,2,2,4821.600771
4200000,720,28.608659,77.0906009,2,2,5833.333333
9000000,1851,28.4096109,76.9141943,3,4,4862.236629
7000000,1100,28.50137138,77.16911316,3,2,6363.636364
4800000,1000,28.4096109,76.9141943,3,2,4800
5500000,900,28.6008776,77.0803144,3,2,6111.111111
4000000,810,28.4454345,77.020747,2,2,4938.271605
4300000,1405,28.6896453,77.4933302,3,2,3060.498221
6200000,900,28.4600879,77.044922,2,2,6888.888889
3900000,1365,28.71544937,77.33003807,3,3,2857.142857
2900000,650,28.638839,77.3405445,2,2,4461.538462
6000000,1680,28.624318,77.43526511,3,3,3571.428571
4000000,1100,28.64177895,77.35029602,2,2,3636.363636
7500000,1800,28.6336095,77.4713825,4,3,4166.666667
3600000,700,28.621767,77.055846,3,2,5142.857143
4900000,1075,28.532778,77.377052,2,2,4558.139535
3600000,650,28.3841326,77.0227967,2,2,5538.461538
8500000,1830,28.605958,77.444512,3,4,4644.808743
12000000,1800,28.403512,77.289361,3,3,6666.666667
5100000,1325,28.592372,77.453675,3,2,3849.056604
6000000,1205,28.4931796,77.4041,2,2,4979.253112
6200000,1400,28.45336509,77.31877958,2,2,4428.571429
2500000,800,28.6957931,77.4540746,2,2,3125
4600000,990,28.50076733,77.4242,2,2,4646.464646
4600000,1740,28.4737346,77.5413219,3,3,2643.678161
5450000,1295,28.409001,77.519155,3,2,4208.494208
8500000,2232,28.62277031,77.44478607,3,3,3808.243728
6500000,1200,28.6473626,77.3670494,3,3,5416.666667
6000000,1080,28.4801967,77.3113014,3,2,5555.555556
3900000,850,28.6809994,77.356998,2,2,4588.235294
6000000,1360,28.641779,77.3502969,3,2,4411.764706
9100000,1839,28.58172607,77.36675262,3,3,4948.34149
2700000,550,28.621767,77.055846,2,2,4909.090909
2000000,780,28.7379055,77.2673645,2,2,2564.102564
11000000,1195,28.423049,77.08741,3,2,9205.020921
3500000,1020,28.4655907,77.5114027,2,2,3431.372549
5080000,1015,28.5684777,77.3775,2,2,5004.926108
2660000,840,28.605958,77.444512,2,2,3166.666667
2400000,840,28.67311859,77.47232819,2,2,2857.142857
6500000,1080,28.56854169,77.37929993,2,2,6018.518519
6000000,1580,28.4785059,77.5422587,3,2,3797.468354
3900000,1106,28.5827633,77.44122092,2,2,3526.220615
6990000,1361,28.49227,76.987233,2,2,5135.929464
5000000,1380,28.419868,77.341057,3,2,3623.188406
10000000,1180,28.387939,77.049363,2,2,8474.576271
4120000,1295,28.409001,77.519155,3,2,3181.467181
14000000,1800,28.43584061,77.05825806,3,3,7777.777778
5500000,1200,28.4544001,77.3181695,3,2,4583.333333
5500000,1100,28.6817665,77.3636535,3,2,5000
13000000,1999,28.3854347,77.0485783,4,4,6503.251626
2500000,750,28.638572,77.4308515,2,2,3333.333333
1900000,760,28.670951,77.472671,2,2,2500
5000000,1304,28.368101,77.3721674,3,2,3834.355828
5700000,1260,28.58416502,77.40649171,2,2,4523.809524
2800000,900,28.5859957,77.4338341,2,2,3111.111111
2800000,700,28.4848725,77.1358635,2,2,4000
5600000,1405,28.473679,77.506258,3,2,3985.765125
7300000,1325,28.436305,77.13605,3,2,5509.433962
4180000,1195,28.5151375,77.495836,3,2,3497.90795
5200000,1100,28.6644882,77.3474938,2,2,4727.272727
6300000,1340,28.637309,77.413535,3,2,4701.492537
6600000,1660,28.60025978,77.44557953,3,3,3975.903614
2500000,700,28.659557,77.3747659,2,2,3571.428571
2800000,980,28.51513672,77.49583435,2,2,2857.142857
9200000,950,28.5623914,77.21314,2,2,9684.210526
4800000,1255,28.6079894,77.4409944,3,2,3824.701195
9500000,1725,28.448734,76.971233,3,3,5507.246377
8900000,1216,28.589607,77.336443,3,2,7319.078947
3000000,800,28.659698,77.4339155,2,2,3750
13100000,1400,28.584119,77.065396,3,2,9357.142857
9500000,1680,28.641554,77.383207,3,2,5654.761905
3200000,788,28.400922,77.51969,2,2,4060.913706
3000000,920,28.699311,77.4311,2,2,3260.869565
3300000,670,28.60865974,77.09059906,2,2,4925.373134
4500000,700,28.4597656,77.0194855,2,2,6428.571429
4500000,900,28.62348175,77.0969696,2,2,5000
4600000,1179,28.571936,77.479001,3,2,3901.611535
3800000,1050,28.5028971,77.526218,2,2,3619.047619
3500000,995,28.49544,77.536555,3,2,3517.58794
4000000,1000,28.6470245,77.3402594,2,2,4000
2600000,550,28.59803581,77.07652283,2,2,4727.272727
3800000,1196,28.7040534,77.4373305,2,2,3177.257525
2800000,729,28.572023,77.432904,2,2,3840.877915
9000000,1770,28.446568,76.968477,3,3,5084.745763
4990000,900,28.6212883,77.05307007,3,2,5544.444444
5000000,1085,28.414281,77.345609,3,2,4608.294931
8500000,1650,28.63816615,77.36659881,3,3,5151.515152
7700000,1688,28.453581,77.556221,3,3,4561.611374
2800000,985,28.707505,77.42157217,2,2,2842.639594
5500000,1330,28.505584,77.410762,3,3,4135.338346
3200000,895,28.58951102,77.44659323,2,2,3575.418994
5500000,1250,28.43686287,77.30162025,2,2,4400
4000000,700,28.58943176,77.09329224,2,2,5714.285714
9000000,1875,28.409813,76.932664,3,3,4800
8000000,1350,28.4952463,76.9853854,2,2,5925.925926
4000000,1200,28.707505,77.42157217,3,2,3333.333333
3000000,840,28.683082,77.50921,2,2,3571.428571
2200000,600,28.6499845,77.4065455,2,2,3666.666667
5500000,1510,28.70689747,77.429488,3,2,3642.384106
9500000,1560,28.4111861,77.0497084,2,2,6089.74359
10000000,1650,28.44319732,77.0007424,3,2,6060.606061
3700000,995,28.606945,77.45557857,2,2,3718.592965
5000000,800,28.6211535,77.0665525,3,2,6250
3500000,1290,28.4033165,77.34233,3,2,2713.178295
7000000,1900,28.480372,77.5618261,3,3,3684.210526
5500000,1190,28.679253,77.35186412,2,2,4621.848739
6000000,1250,28.77872,77.26520353,2,2,4800
8500000,1990,28.583929,77.40663,4,4,4271.356784
2900000,985,28.6896453,77.4933302,2,2,2944.162437
5500000,1082,28.574637,77.388803,2,2,5083.179298
3000000,840,28.685449,77.5092258,2,2,3571.428571
3000000,750,28.6493479,77.3696259,2,2,4000
6000000,1235,28.467315,77.315462,2,2,4858.299595
3530000,1080,28.62287791,77.42102172,2,2,3268.518519
6490000,1442,28.4931796,77.4041,3,2,4500.693481
11000000,2385,28.44926,76.98476024,4,4,4612.159329
5100000,1075,28.532778,77.377052,2,2,4744.186047
5800000,1425,28.358179,77.531004,3,2,4070.175439
6700000,1565,28.505584,77.410762,3,3,4281.15016
6000000,1000,28.6420559,77.323499,2,2,6000
4900000,1205,28.619028,77.425972,2,2,4066.390041
8500000,1803,28.4460523,76.9772858,3,3,4714.364947
6250000,1475,28.685969,77.3508975,3,2,4237.288136
6200000,1128,28.420952,76.910875,2,2,5496.453901
4500000,900,28.64364243,77.34532166,2,2,5000
3300000,925,28.616346,77.362221,2,2,3567.567568
4500000,1110,28.63591385,77.37387085,2,2,4054.054054
16700000,2213,28.5262615,77.032559,3,3,7546.317216
8830000,1700,28.42240685,77.29241014,3,3,5194.117647
10200000,1870,28.5680204,77.3890864,3,3,5454.545455
4500000,1300,28.6900486,77.3405361,3,3,3461.538462
8000000,1400,28.61540618,77.37310979,3,3,5714.285714
8500000,1400,28.386595,77.0605754,3,3,6071.428571
3900000,1000,28.619316,77.033262,3,2,3900
11900000,1890,28.3974945,77.0228155,3,3,6296.296296
4000000,900,28.5201861,77.179158,3,2,4444.444444
8920000,1494,28.35895365,76.971587,2,2,5970.548862
5600000,1625,28.600719,77.444281,3,2,3446.153846
4500000,1125,28.4625634,77.5627065,2,2,4000
6500000,1050,28.63170624,77.08657074,3,2,6190.47619
4890000,1175,28.61093521,77.42949677,2,2,4161.702128
8200000,1220,28.37871,77.0421,2,2,6721.311475
5500000,1320,28.414843,76.919821,2,2,4166.666667
13000000,1548,28.47822189,77.04206848,2,2,8397.932817
4950000,1100,28.68974,77.332795,3,3,4500
8900000,1780,28.64464569,77.36453247,4,3,5000
5500000,1000,28.45023,77.312379,3,2,5500
9900000,1991,28.4129012,76.91521779,3,3,4972.375691
14500000,1920,28.43595314,76.97286224,3,3,7552.083333
3800000,995,28.605958,77.444512,2,2,3819.095477
12000000,2193,28.419032,77.028272,4,4,5471.956224
15000000,2000,28.42807186,77.03909534,4,3,7500
2800000,795,28.7040534,77.4373305,2,2,3522.012579
3200000,1000,28.687614,77.351924,2,2,3200
3700000,950,28.6435318,77.36384583,2,2,3894.736842
9400000,1945,28.35911846,76.975628,3,3,4832.904884
4200000,1590,28.4737339,77.5413208,3,2,2641.509434
3000000,800,28.5869654,77.3874,2,2,3750
3300000,850,28.62176704,77.05584717,3,2,3882.352941
8500000,1540,28.56541475,77.383196,3,3,5519.480519
5300000,1125,28.679009,77.34929514,2,2,4711.111111
7000000,1600,28.4096109,76.9141943,3,4,4375
3800000,1200,28.38396187,77.3684844,2,2,3166.666667
13000000,2010,28.4528905,77.291966,4,4,6467.661692
12500000,1860,28.4814604,77.3115154,3,3,6720.430108
4000000,860,28.6350245,77.3531655,2,2,4651.162791
4000000,650,28.468373,77.025533,2,2,6153.846154
4000000,800,28.446343,77.515305,2,2,5000
3500000,1041,28.7040534,77.4373305,2,2,3362.151777
5400000,1360,28.3984598,76.9410753,2,2,3970.588235
4200000,1340,28.66661005,77.48056395,3,2,3134.328358
2600000,885,28.72243837,77.44603523,2,2,2937.853107
4600000,1190,28.5776795,77.3149005,2,2,3865.546218
3200000,890,28.5827633,77.44122092,2,2,3595.505618
8000000,1093,28.247592,77.069185,3,2,7319.304666
5100000,1265,28.368101,77.3721674,3,2,4031.620553
4000000,1018,28.642227,77.500299,2,2,3929.273084
6500000,1080,28.63527193,77.37039464,2,2,6018.518519
13000000,3210,28.43019427,77.50613308,4,4,4049.844237
4200000,850,28.63883972,77.34054565,2,2,4941.176471
2800000,850,28.685969,77.3508975,2,2,3294.117647
4200000,1140,28.606945,77.45557857,3,2,3684.210526
5000000,760,28.6358105,77.3739109,2,2,6578.947368
8000000,1350,28.64205551,77.32350159,2,2,5925.925926
4900000,1350,28.616035,77.443804,3,3,3629.62963
13000000,2285,28.40910362,77.04076156,3,3,5689.277899
7900000,1735,28.43019427,77.50613308,3,3,4553.314121
3250000,700,28.616513,77.05763,2,2,4642.857143
12500000,1983,28.3638276,76.9793108,3,3,6303.580434
7500000,1505,28.574637,77.388803,3,2,4983.388704
5500000,1250,28.50803185,77.03360748,2,2,4400
8000000,890,28.64933586,77.13431549,2,2,8988.764045
7200000,1175,28.50746138,77.40781667,3,2,6127.659574
5300000,1540,28.610849,77.456875,3,3,3441.558442
17500000,3818,28.371015,76.944353,5,5,4583.551598
3200000,1050,28.70019204,77.427474,2,2,3047.619048
11000000,1350,28.3638276,76.9793108,2,2,8148.148148
3650000,955,28.46267033,77.55830252,2,2,3821.989529
8890000,2190,28.40585013,77.35608944,3,3,4059.360731
6200000,1375,28.3924416,77.3442485,2,2,4509.090909
11000000,2100,28.46847725,77.31389618,4,3,5238.095238
4500000,1380,28.419868,77.341057,2,2,3260.869565
5900000,1576,28.3751182,77.34874476,3,2,3743.654822
4800000,1305,28.3241995,77.339937,5,4,3678.16092
8600000,1620,28.53208958,77.3784309,3,3,5308.641975
3300000,1250,28.635074,77.4316636,2,2,2640
6850000,1342,28.38401706,76.97970505,2,2,5104.321908
4550000,1100,28.68448067,77.34459686,3,2,4136.363636
6500000,900,28.644439,77.2794715,3,2,7222.222222
7000000,1185,28.448796,76.972154,3,3,5907.172996
4600000,1000,28.6193161,77.03326416,3,2,4600
13500000,2983,28.3537819,76.9399809,4,4,4525.645323
5500000,900,28.49589348,77.18599701,2,2,6111.111111
10500000,1500,28.386595,77.0605754,3,3,7000
6500000,1310,28.456421,76.962075,2,2,4961.832061
5000000,998,28.637309,77.413535,2,2,5010.02004
23000000,1500,28.555576,77.233694,3,3,15333.33333
3700000,800,28.6193161,77.03326416,3,2,4625
12500000,1800,28.7336834,77.282972,10,5,6944.444444
11500000,2040,28.410301,76.96257988,3,4,5637.254902
4300000,1045,28.505584,77.410762,2,2,4114.832536
3200000,880,28.563262,77.445,2,2,3636.363636
4900000,960,28.63581085,77.373909,2,2,5104.166667
4000000,1199,28.707505,77.42157217,3,2,3336.113428
7500000,1600,28.643642,77.34532,4,3,4687.5
8000000,1000,28.5348305,77.2097741,2,2,8000
9000000,1750,28.55075433,77.36168745,3,4,5142.857143
9500000,1430,28.387939,77.049363,2,2,6643.356643
3900000,1150,28.49937354,77.51894613,2,2,3391.304348
5500000,1000,28.51122455,77.20272709,2,2,5500
6000000,1200,28.407321,76.924144,3,2,5000
3600000,745,28.5301479,77.0164465,3,2,4832.214765
4500000,1000,28.694197,77.329295,3,2,4500
9000000,2040,28.3960105,77.35510989,3,3,4411.764706
9000000,1310,28.5080324,77.0336072,4,3,6870.229008
11000000,1720,28.27024413,77.06690896,3,3,6395.348837
5200000,1450,28.419868,77.341057,3,2,3586.206897
3480000,945,28.5859957,77.4338341,2,2,3682.539683
12000000,1945,28.35911846,76.975628,3,3,6169.66581
9000000,1660,28.6428477,77.3826371,3,4,5421.686747
4000000,945,28.609898,77.436343,2,2,4232.804233
7800000,1140,28.7656633,77.0509386,4,4,6842.105263
6000000,1117,28.6493479,77.3696259,2,2,5371.530886
5500000,1050,28.5201861,77.179158,3,2,5238.095238
7000000,1142,28.64708519,77.13195038,2,2,6129.597198
7000000,1850,28.45023,77.312379,3,2,3783.783784
6500000,1275,28.66693733,77.38375401,2,2,5098.039216
9500000,1628,28.40397796,77.05114005,2,2,5835.380835
